latitud,longitud,comuna,region,cantidad_toneladas
"-34,00293629","-71,40481036",San Pedro,Metropolitana de Santiago,72
"-34,00293629","-71,40481036",San Pedro,Metropolitana de Santiago,96
"-34,00293629","-71,40481036",San Pedro,Metropolitana de Santiago,96
"-34,00293629","-71,40481036",San Pedro,Metropolitana de Santiago,96
"-34,00293629","-71,40481036",San Pedro,Metropolitana de Santiago,96
"-34,00293629","-71,40481036",San Pedro,Metropolitana de Santiago,120
"-34,00293629","-71,40481036",San Pedro,Metropolitana de Santiago,120
"-34,00293629","-71,40481036",San Pedro,Metropolitana de Santiago,144
"-34,00293629","-71,40481036",San Pedro,Metropolitana de Santiago,"194,71"
"-34,00293629","-71,40481036",San Pedro,Metropolitana de Santiago,416
"-34,00293629","-71,40481036",San Pedro,Metropolitana de Santiago,478
"-34,00293629","-71,40481036",San Pedro,Metropolitana de Santiago,526
"-33,42521185","-71,08285638",Curacaví,Metropolitana de Santiago,"0,018"
"-33,42521185","-71,08285638",Curacaví,Metropolitana de Santiago,"0,036"
"-33,42521185","-71,08285638",Curacaví,Metropolitana de Santiago,"2,34"
"-33,42521185","-71,08285638",Curacaví,Metropolitana de Santiago,"19,56"
"-33,42521185","-71,08285638",Curacaví,Metropolitana de Santiago,24
"-33,42521185","-71,08285638",Curacaví,Metropolitana de Santiago,24
"-33,42521185","-71,08285638",Curacaví,Metropolitana de Santiago,24
"-33,42521185","-71,08285638",Curacaví,Metropolitana de Santiago,48
"-33,42521185","-71,08285638",Curacaví,Metropolitana de Santiago,48
"-33,42521185","-71,08285638",Curacaví,Metropolitana de Santiago,48
"-33,42521185","-71,08285638",Curacaví,Metropolitana de Santiago,48
"-33,42521185","-71,08285638",Curacaví,Metropolitana de Santiago,72
"-33,42521185","-71,08285638",Curacaví,Metropolitana de Santiago,"74,105"
"-33,42521185","-71,08285638",Curacaví,Metropolitana de Santiago,96
"-33,42521185","-71,08285638",Curacaví,Metropolitana de Santiago,96
"-33,42521185","-71,08285638",Curacaví,Metropolitana de Santiago,96
"-33,42521185","-71,08285638",Curacaví,Metropolitana de Santiago,116
"-33,42521185","-71,08285638",Curacaví,Metropolitana de Santiago,118
"-33,42521185","-71,08285638",Curacaví,Metropolitana de Santiago,120
"-33,42521185","-71,08285638",Curacaví,Metropolitana de Santiago,120
"-33,42521185","-71,08285638",Curacaví,Metropolitana de Santiago,120
"-33,42521185","-71,08285638",Curacaví,Metropolitana de Santiago,144
"-33,42521185","-71,08285638",Curacaví,Metropolitana de Santiago,168
"-33,42521185","-71,08285638",Curacaví,Metropolitana de Santiago,216
"-33,42521185","-71,08285638",Curacaví,Metropolitana de Santiago,256
"-53,12477183","-70,90615375",Punta Arenas,Magallanes y de la Antártica Chilena,"0,15"
"-53,12477183","-70,90615375",Punta Arenas,Magallanes y de la Antártica Chilena,"2,42"
"-53,12477183","-70,90615375",Punta Arenas,Magallanes y de la Antártica Chilena,18
"-53,12477183","-70,90615375",Punta Arenas,Magallanes y de la Antártica Chilena,"145,3"
"-33,3542549","-70,660384",Huechuraba,Metropolitana de Santiago,420
"-33,3542549","-70,660384",Huechuraba,Metropolitana de Santiago,"817,8"
"-33,3542549","-70,660384",Huechuraba,Metropolitana de Santiago,"1124,8"
"-34,23591083","-70,56471515",Machalí,Libertador Gral. Bernardo O'Higgins,"3,01"
"-34,23018601","-70,55611945",Machalí,Libertador Gral. Bernardo O'Higgins,"0,02"
"-34,23018601","-70,55611945",Machalí,Libertador Gral. Bernardo O'Higgins,"4,22"
"-34,23018601","-70,55611945",Machalí,Libertador Gral. Bernardo O'Higgins,"232,05"
"-34,23018601","-70,55611945",Machalí,Libertador Gral. Bernardo O'Higgins,"364,65"
"-42,37402339","-72,43219773",Chaitén,Los Lagos,"0,14"
"-42,37402339","-72,43219773",Chaitén,Los Lagos,"0,217"
"-42,37402339","-72,43219773",Chaitén,Los Lagos,"0,29"
"-42,37402339","-72,43219773",Chaitén,Los Lagos,"0,328"
"-42,37402339","-72,43219773",Chaitén,Los Lagos,"0,762"
"-42,37402339","-72,43219773",Chaitén,Los Lagos,"0,926"
"-42,37402339","-72,43219773",Chaitén,Los Lagos,"0,98"
"-42,37402339","-72,43219773",Chaitén,Los Lagos,"3,378"
"-42,37402339","-72,43219773",Chaitén,Los Lagos,"15,204"
"-42,37402339","-72,43219773",Chaitén,Los Lagos,"103,854"
"-42,37402339","-72,43219773",Chaitén,Los Lagos,"527,413"
"-39,35432059","-72,57756503",Loncoche,Araucanía,"1,514"
"-39,35432059","-72,57756503",Loncoche,Araucanía,"25,706"
"-35,89215415","-71,63890896",Longaví,Maule,"34,64"
"-33,90703742","-71,3767445",Melipilla,Metropolitana de Santiago,"2,14"
"-33,90703742","-71,3767445",Melipilla,Metropolitana de Santiago,"2,153"
"-33,90703742","-71,3767445",Melipilla,Metropolitana de Santiago,6
"-33,90703742","-71,3767445",Melipilla,Metropolitana de Santiago,"7,56"
"-33,90703742","-71,3767445",Melipilla,Metropolitana de Santiago,24
"-33,90703742","-71,3767445",Melipilla,Metropolitana de Santiago,24
"-33,90703742","-71,3767445",Melipilla,Metropolitana de Santiago,24
"-33,90703742","-71,3767445",Melipilla,Metropolitana de Santiago,24
"-33,90703742","-71,3767445",Melipilla,Metropolitana de Santiago,24
"-33,90703742","-71,3767445",Melipilla,Metropolitana de Santiago,24
"-33,90703742","-71,3767445",Melipilla,Metropolitana de Santiago,24
"-33,90703742","-71,3767445",Melipilla,Metropolitana de Santiago,24
"-33,90703742","-71,3767445",Melipilla,Metropolitana de Santiago,24
"-33,90703742","-71,3767445",Melipilla,Metropolitana de Santiago,24
"-33,90703742","-71,3767445",Melipilla,Metropolitana de Santiago,24
"-33,90703742","-71,3767445",Melipilla,Metropolitana de Santiago,24
"-33,90703742","-71,3767445",Melipilla,Metropolitana de Santiago,24
"-33,90703742","-71,3767445",Melipilla,Metropolitana de Santiago,24
"-33,90703742","-71,3767445",Melipilla,Metropolitana de Santiago,24
"-33,90703742","-71,3767445",Melipilla,Metropolitana de Santiago,24
"-33,90703742","-71,3767445",Melipilla,Metropolitana de Santiago,24
"-33,90703742","-71,3767445",Melipilla,Metropolitana de Santiago,24
"-33,90703742","-71,3767445",Melipilla,Metropolitana de Santiago,24
"-33,90703742","-71,3767445",Melipilla,Metropolitana de Santiago,24
"-33,90703742","-71,3767445",Melipilla,Metropolitana de Santiago,48
"-33,90703742","-71,3767445",Melipilla,Metropolitana de Santiago,48
"-33,90703742","-71,3767445",Melipilla,Metropolitana de Santiago,48
"-33,90703742","-71,3767445",Melipilla,Metropolitana de Santiago,48
"-33,90703742","-71,3767445",Melipilla,Metropolitana de Santiago,48
"-33,90703742","-71,3767445",Melipilla,Metropolitana de Santiago,48
"-33,90703742","-71,3767445",Melipilla,Metropolitana de Santiago,48
"-33,90703742","-71,3767445",Melipilla,Metropolitana de Santiago,48
"-33,90703742","-71,3767445",Melipilla,Metropolitana de Santiago,48
"-33,90703742","-71,3767445",Melipilla,Metropolitana de Santiago,48
"-33,90703742","-71,3767445",Melipilla,Metropolitana de Santiago,72
"-33,90703742","-71,3767445",Melipilla,Metropolitana de Santiago,72
"-33,90703742","-71,3767445",Melipilla,Metropolitana de Santiago,72
"-33,90703742","-71,3767445",Melipilla,Metropolitana de Santiago,120
"-33,90703742","-71,3767445",Melipilla,Metropolitana de Santiago,120
"-33,90703742","-71,3767445",Melipilla,Metropolitana de Santiago,120
"-33,90703742","-71,3767445",Melipilla,Metropolitana de Santiago,144
"-33,90703742","-71,3767445",Melipilla,Metropolitana de Santiago,168
"-33,90703742","-71,3767445",Melipilla,Metropolitana de Santiago,192
"-33,90703742","-71,3767445",Melipilla,Metropolitana de Santiago,216
"-33,90703742","-71,3767445",Melipilla,Metropolitana de Santiago,"237,36"
"-33,90703742","-71,3767445",Melipilla,Metropolitana de Santiago,240
"-33,90703742","-71,3767445",Melipilla,Metropolitana de Santiago,526
"-33,90703742","-71,3767445",Melipilla,Metropolitana de Santiago,1760
"-18,46177502","-70,28680715",Arica,Arica y Parinacota,"0,3"
"-33,5141179","-70,8025003",Maipú,Metropolitana de Santiago,"36,02"
"-33,53898738","-70,79907949",Maipú,Metropolitana de Santiago,"23,82"
"-32,83597522","-70,60400238",Los Andes,Valparaíso,"42,107"
"-40,54883","-73,16079",Osorno,Los Lagos,"1,449"
"-40,54883","-73,16079",Osorno,Los Lagos,"5,745"
"-40,54883","-73,16079",Osorno,Los Lagos,"5,895"
"-40,54883","-73,16079",Osorno,Los Lagos,"15,39"
"-33,2965481","-70,87335",Lampa,Metropolitana de Santiago,"0,64"
"-33,2965481","-70,87335",Lampa,Metropolitana de Santiago,"0,71"
"-33,2965481","-70,87335",Lampa,Metropolitana de Santiago,"2,4"
"-33,2965481","-70,87335",Lampa,Metropolitana de Santiago,"10,44"
"-33,2965481","-70,87335",Lampa,Metropolitana de Santiago,"1278,9"
"-34,18700815","-70,88424142",Doñihue,Libertador Gral. Bernardo O'Higgins,"0,1"
"-34,18700815","-70,88424142",Doñihue,Libertador Gral. Bernardo O'Higgins,"1,792"
"-34,18700815","-70,88424142",Doñihue,Libertador Gral. Bernardo O'Higgins,"1,874"
"-34,18700815","-70,88424142",Doñihue,Libertador Gral. Bernardo O'Higgins,48
"-34,18700815","-70,88424142",Doñihue,Libertador Gral. Bernardo O'Higgins,48
"-34,18700815","-70,88424142",Doñihue,Libertador Gral. Bernardo O'Higgins,72
"-34,18700815","-70,88424142",Doñihue,Libertador Gral. Bernardo O'Higgins,"99,57"
"-34,18700815","-70,88424142",Doñihue,Libertador Gral. Bernardo O'Higgins,3240
"-37,1625","-72,5311111",Yumbel,Biobío,"4,85"
"-37,1625","-72,5311111",Yumbel,Biobío,"55,75"
"-23,0998783","-70,4816022",Mejillones,Antofagasta,"0,003"
"-23,0998783","-70,4816022",Mejillones,Antofagasta,"0,066"
"-23,0998783","-70,4816022",Mejillones,Antofagasta,"1,169"
"-23,0998783","-70,4816022",Mejillones,Antofagasta,"1,609"
"-23,0998783","-70,4816022",Mejillones,Antofagasta,"48,52"
"-23,0998783","-70,4816022",Mejillones,Antofagasta,"435,665"
"-34,06901358","-70,78888497",Graneros,Libertador Gral. Bernardo O'Higgins,"0,205"
"-34,06901358","-70,78888497",Graneros,Libertador Gral. Bernardo O'Higgins,"1,826"
"-34,06901358","-70,78888497",Graneros,Libertador Gral. Bernardo O'Higgins,"1,874"
"-34,06901358","-70,78888497",Graneros,Libertador Gral. Bernardo O'Higgins,"42,02"
"-34,06901358","-70,78888497",Graneros,Libertador Gral. Bernardo O'Higgins,"47,43"
"-34,06901358","-70,78888497",Graneros,Libertador Gral. Bernardo O'Higgins,1428
"-33,44096043","-70,78988699",Pudahuel,Metropolitana de Santiago,"21,02"
"-33,9192226","-71,33648378",Melipilla,Metropolitana de Santiago,"2,093"
"-33,9192226","-71,33648378",Melipilla,Metropolitana de Santiago,"2,153"
"-33,9192226","-71,33648378",Melipilla,Metropolitana de Santiago,18
"-33,9192226","-71,33648378",Melipilla,Metropolitana de Santiago,24
"-33,9192226","-71,33648378",Melipilla,Metropolitana de Santiago,24
"-33,9192226","-71,33648378",Melipilla,Metropolitana de Santiago,24
"-33,9192226","-71,33648378",Melipilla,Metropolitana de Santiago,24
"-33,9192226","-71,33648378",Melipilla,Metropolitana de Santiago,24
"-33,9192226","-71,33648378",Melipilla,Metropolitana de Santiago,24
"-33,9192226","-71,33648378",Melipilla,Metropolitana de Santiago,24
"-33,9192226","-71,33648378",Melipilla,Metropolitana de Santiago,24
"-33,9192226","-71,33648378",Melipilla,Metropolitana de Santiago,24
"-33,9192226","-71,33648378",Melipilla,Metropolitana de Santiago,24
"-33,9192226","-71,33648378",Melipilla,Metropolitana de Santiago,24
"-33,9192226","-71,33648378",Melipilla,Metropolitana de Santiago,24
"-33,9192226","-71,33648378",Melipilla,Metropolitana de Santiago,24
"-33,9192226","-71,33648378",Melipilla,Metropolitana de Santiago,24
"-33,9192226","-71,33648378",Melipilla,Metropolitana de Santiago,24
"-33,9192226","-71,33648378",Melipilla,Metropolitana de Santiago,24
"-33,9192226","-71,33648378",Melipilla,Metropolitana de Santiago,24
"-33,9192226","-71,33648378",Melipilla,Metropolitana de Santiago,24
"-33,9192226","-71,33648378",Melipilla,Metropolitana de Santiago,24
"-33,9192226","-71,33648378",Melipilla,Metropolitana de Santiago,24
"-33,9192226","-71,33648378",Melipilla,Metropolitana de Santiago,24
"-33,9192226","-71,33648378",Melipilla,Metropolitana de Santiago,24
"-33,9192226","-71,33648378",Melipilla,Metropolitana de Santiago,24
"-33,9192226","-71,33648378",Melipilla,Metropolitana de Santiago,24
"-33,9192226","-71,33648378",Melipilla,Metropolitana de Santiago,24
"-33,9192226","-71,33648378",Melipilla,Metropolitana de Santiago,24
"-33,9192226","-71,33648378",Melipilla,Metropolitana de Santiago,24
"-33,9192226","-71,33648378",Melipilla,Metropolitana de Santiago,24
"-33,9192226","-71,33648378",Melipilla,Metropolitana de Santiago,24
"-33,9192226","-71,33648378",Melipilla,Metropolitana de Santiago,24
"-33,9192226","-71,33648378",Melipilla,Metropolitana de Santiago,24
"-33,9192226","-71,33648378",Melipilla,Metropolitana de Santiago,24
"-33,9192226","-71,33648378",Melipilla,Metropolitana de Santiago,24
"-33,9192226","-71,33648378",Melipilla,Metropolitana de Santiago,24
"-33,9192226","-71,33648378",Melipilla,Metropolitana de Santiago,"27,6"
"-33,9192226","-71,33648378",Melipilla,Metropolitana de Santiago,48
"-33,9192226","-71,33648378",Melipilla,Metropolitana de Santiago,48
"-33,9192226","-71,33648378",Melipilla,Metropolitana de Santiago,48
"-33,9192226","-71,33648378",Melipilla,Metropolitana de Santiago,48
"-33,9192226","-71,33648378",Melipilla,Metropolitana de Santiago,48
"-33,9192226","-71,33648378",Melipilla,Metropolitana de Santiago,48
"-33,9192226","-71,33648378",Melipilla,Metropolitana de Santiago,48
"-33,9192226","-71,33648378",Melipilla,Metropolitana de Santiago,48
"-33,9192226","-71,33648378",Melipilla,Metropolitana de Santiago,48
"-33,9192226","-71,33648378",Melipilla,Metropolitana de Santiago,64
"-33,9192226","-71,33648378",Melipilla,Metropolitana de Santiago,72
"-33,9192226","-71,33648378",Melipilla,Metropolitana de Santiago,72
"-33,9192226","-71,33648378",Melipilla,Metropolitana de Santiago,72
"-33,9192226","-71,33648378",Melipilla,Metropolitana de Santiago,72
"-33,9192226","-71,33648378",Melipilla,Metropolitana de Santiago,72
"-33,9192226","-71,33648378",Melipilla,Metropolitana de Santiago,92
"-33,9192226","-71,33648378",Melipilla,Metropolitana de Santiago,96
"-33,9192226","-71,33648378",Melipilla,Metropolitana de Santiago,96
"-33,9192226","-71,33648378",Melipilla,Metropolitana de Santiago,96
"-33,9192226","-71,33648378",Melipilla,Metropolitana de Santiago,96
"-33,9192226","-71,33648378",Melipilla,Metropolitana de Santiago,96
"-33,9192226","-71,33648378",Melipilla,Metropolitana de Santiago,120
"-33,9192226","-71,33648378",Melipilla,Metropolitana de Santiago,120
"-33,9192226","-71,33648378",Melipilla,Metropolitana de Santiago,120
"-33,9192226","-71,33648378",Melipilla,Metropolitana de Santiago,168
"-33,9192226","-71,33648378",Melipilla,Metropolitana de Santiago,176
"-33,9192226","-71,33648378",Melipilla,Metropolitana de Santiago,212
"-33,9192226","-71,33648378",Melipilla,Metropolitana de Santiago,216
"-33,9192226","-71,33648378",Melipilla,Metropolitana de Santiago,216
"-33,9192226","-71,33648378",Melipilla,Metropolitana de Santiago,216
"-33,9192226","-71,33648378",Melipilla,Metropolitana de Santiago,256
"-33,9192226","-71,33648378",Melipilla,Metropolitana de Santiago,264
"-33,9192226","-71,33648378",Melipilla,Metropolitana de Santiago,284
"-33,9192226","-71,33648378",Melipilla,Metropolitana de Santiago,"312,74"
"-33,9192226","-71,33648378",Melipilla,Metropolitana de Santiago,384
"-33,9192226","-71,33648378",Melipilla,Metropolitana de Santiago,544
"-33,6132829","-70,6385488",La Pintana,Metropolitana de Santiago,"1,19"
"-33,6132829","-70,6385488",La Pintana,Metropolitana de Santiago,"1,88"
"-33,6132829","-70,6385488",La Pintana,Metropolitana de Santiago,"2,28"
"-33,6132829","-70,6385488",La Pintana,Metropolitana de Santiago,"0,2"
"-33,39631695","-70,8827752",Pudahuel,Metropolitana de Santiago,"64,13"
"-33,29983033","-70,72399283",Colina,Metropolitana de Santiago,"16,8"
"-33,29983033","-70,72399283",Colina,Metropolitana de Santiago,"26,824"
"-33,29983033","-70,72399283",Colina,Metropolitana de Santiago,"27,25"
"-33,29983033","-70,72399283",Colina,Metropolitana de Santiago,"27,53"
"-33,29983033","-70,72399283",Colina,Metropolitana de Santiago,"40,59"
"-33,29983033","-70,72399283",Colina,Metropolitana de Santiago,"176,21"
"-33,29983033","-70,72399283",Colina,Metropolitana de Santiago,"418,181"
"-29,9618329","-71,3348305",Coquimbo,Coquimbo,"73,76"
"-41,54957183","-73,05140356",Puerto Montt,Los Lagos,"1,104"
"-41,54957183","-73,05140356",Puerto Montt,Los Lagos,"97,84"
"-41,54957183","-73,05140356",Puerto Montt,Los Lagos,"153,57"
"-41,54957183","-73,05140356",Puerto Montt,Los Lagos,"216,88"
"-41,54957183","-73,05140356",Puerto Montt,Los Lagos,"283,62"
"-41,54957183","-73,05140356",Puerto Montt,Los Lagos,"373,98"
"-41,54957183","-73,05140356",Puerto Montt,Los Lagos,"414,72"
"-41,54957183","-73,05140356",Puerto Montt,Los Lagos,"427,96"
"-41,54957183","-73,05140356",Puerto Montt,Los Lagos,"651,79"
"-41,54957183","-73,05140356",Puerto Montt,Los Lagos,"2760,1"
"-34,35491763","-70,87660908",Rengo,Libertador Gral. Bernardo O'Higgins,"1,874"
"-34,35491763","-70,87660908",Rengo,Libertador Gral. Bernardo O'Higgins,"3,878"
"-34,35491763","-70,87660908",Rengo,Libertador Gral. Bernardo O'Higgins,"7,12"
"-34,35491763","-70,87660908",Rengo,Libertador Gral. Bernardo O'Higgins,24
"-34,35491763","-70,87660908",Rengo,Libertador Gral. Bernardo O'Higgins,72
"-34,35491763","-70,87660908",Rengo,Libertador Gral. Bernardo O'Higgins,"74,085"
"-34,35491763","-70,87660908",Rengo,Libertador Gral. Bernardo O'Higgins,120
"-34,35491763","-70,87660908",Rengo,Libertador Gral. Bernardo O'Higgins,4380
"-33,31468254","-70,70445695",Quilicura,Metropolitana de Santiago,"0,019"
"-33,31468254","-70,70445695",Quilicura,Metropolitana de Santiago,"0,043"
"-33,31468254","-70,70445695",Quilicura,Metropolitana de Santiago,"0,081"
"-33,31468254","-70,70445695",Quilicura,Metropolitana de Santiago,"0,239"
"-33,31468254","-70,70445695",Quilicura,Metropolitana de Santiago,"0,441"
"-33,31468254","-70,70445695",Quilicura,Metropolitana de Santiago,"0,555"
"-33,31468254","-70,70445695",Quilicura,Metropolitana de Santiago,"0,716"
"-33,31468254","-70,70445695",Quilicura,Metropolitana de Santiago,"1,551"
"-33,31468254","-70,70445695",Quilicura,Metropolitana de Santiago,"2,035"
"-33,31468254","-70,70445695",Quilicura,Metropolitana de Santiago,"2,57"
"-33,31468254","-70,70445695",Quilicura,Metropolitana de Santiago,"6,893"
"-33,31468254","-70,70445695",Quilicura,Metropolitana de Santiago,7
"-33,31468254","-70,70445695",Quilicura,Metropolitana de Santiago,"41,448"
"-33,443188","-70,776551",Pudahuel,Metropolitana de Santiago,"20,99"
"-33,79006856","-71,72341531",Santo Domingo,Valparaíso,"0,199"
"-33,79006856","-71,72341531",Santo Domingo,Valparaíso,"2,142"
"-33,79006856","-71,72341531",Santo Domingo,Valparaíso,"8,57"
"-33,79006856","-71,72341531",Santo Domingo,Valparaíso,"8,93"
"-33,79006856","-71,72341531",Santo Domingo,Valparaíso,"12,51"
"-33,79006856","-71,72341531",Santo Domingo,Valparaíso,1200
"-32,7490493","-70,7296072",San Felipe,Valparaíso,"39,17"
"-33,26073843","-70,64459299",Colina,Metropolitana de Santiago,1708
"-33,47015868","-70,76170565",Maipú,Metropolitana de Santiago,"134,82"
"-33,6227088","-70,6308191",La Pintana,Metropolitana de Santiago,"75,55"
"-33,618637","-70,633981",La Pintana,Metropolitana de Santiago,"63,03"
"-34,00621055","-70,68928516",Mostazal,Libertador Gral. Bernardo O'Higgins,"1,029"
"-34,00621055","-70,68928516",Mostazal,Libertador Gral. Bernardo O'Higgins,"1,874"
"-34,00621055","-70,68928516",Mostazal,Libertador Gral. Bernardo O'Higgins,"22,785"
"-34,00621055","-70,68928516",Mostazal,Libertador Gral. Bernardo O'Higgins,"71,15"
"-34,00621055","-70,68928516",Mostazal,Libertador Gral. Bernardo O'Higgins,1176
"-33,77493771","-71,71619965",Santo Domingo,Valparaíso,"0,098"
"-33,77493771","-71,71619965",Santo Domingo,Valparaíso,"2,142"
"-33,77493771","-71,71619965",Santo Domingo,Valparaíso,"6,75"
"-33,77493771","-71,71619965",Santo Domingo,Valparaíso,"12,17"
"-33,77493771","-71,71619965",Santo Domingo,Valparaíso,48
"-33,77493771","-71,71619965",Santo Domingo,Valparaíso,176
"-33,77493771","-71,71619965",Santo Domingo,Valparaíso,1104
"-32,84322728","-71,01320282",Llaillay,Valparaíso,"0,04"
"-32,84322728","-71,01320282",Llaillay,Valparaíso,"0,06"
"-32,84322728","-71,01320282",Llaillay,Valparaíso,"0,1"
"-32,84322728","-71,01320282",Llaillay,Valparaíso,"0,5"
"-32,84322728","-71,01320282",Llaillay,Valparaíso,"1,2"
"-32,84322728","-71,01320282",Llaillay,Valparaíso,"1,48"
"-31,90950156","-71,49202043",Los Vilos,Coquimbo,"0,007"
"-31,90950156","-71,49202043",Los Vilos,Coquimbo,"0,012"
"-31,90950156","-71,49202043",Los Vilos,Coquimbo,"0,55"
"-31,90950156","-71,49202043",Los Vilos,Coquimbo,3
"-31,90950156","-71,49202043",Los Vilos,Coquimbo,"11,534"
"-31,90950156","-71,49202043",Los Vilos,Coquimbo,"12,936"
"-37,09922516","-73,15700367",Lota,Biobío,"1,273"
"-37,09922516","-73,15700367",Lota,Biobío,"1,76"
"-37,09922516","-73,15700367",Lota,Biobío,"2,372"
"-37,09922516","-73,15700367",Lota,Biobío,"2,66"
"-37,09922516","-73,15700367",Lota,Biobío,"28,44"
"-37,09922516","-73,15700367",Lota,Biobío,"93,09"
"-37,09922516","-73,15700367",Lota,Biobío,"391,98"
"-33,45625694","-71,21251726",María Pinto,Metropolitana de Santiago,"14,54"
"-51,7403206","-72,49369953",Natales,Magallanes y de la Antártica Chilena,"0,175"
"-51,7403206","-72,49369953",Natales,Magallanes y de la Antártica Chilena,"0,9"
"-51,7403206","-72,49369953",Natales,Magallanes y de la Antártica Chilena,132
"-51,74170244","-72,49265884",Natales,Magallanes y de la Antártica Chilena,"2,59"
"-51,74170244","-72,49265884",Natales,Magallanes y de la Antártica Chilena,"349,6"
"-53,12092386","-70,91510516",Punta Arenas,Magallanes y de la Antártica Chilena,66
"-53,12092386","-70,91510516",Punta Arenas,Magallanes y de la Antártica Chilena,102
"-53,12095927","-70,91503543",Punta Arenas,Magallanes y de la Antártica Chilena,"4,4"
"-53,12095927","-70,91503543",Punta Arenas,Magallanes y de la Antártica Chilena,"16,22"
"-53,12095927","-70,91503543",Punta Arenas,Magallanes y de la Antártica Chilena,"185,6"
"-36,8178637","-72,9897149",Concepción,Biobío,"0,6"
"-36,8178637","-72,9897149",Concepción,Biobío,"1,2"
"-36,8178637","-72,9897149",Concepción,Biobío,"1,63"
"-36,8178637","-72,9897149",Concepción,Biobío,"7,1"
"-36,8178637","-72,9897149",Concepción,Biobío,"9,07"
"-36,8178637","-72,9897149",Concepción,Biobío,"9,6"
"-36,8178637","-72,9897149",Concepción,Biobío,"18,29"
"-36,8178637","-72,9897149",Concepción,Biobío,"29,4"
"-36,8178637","-72,9897149",Concepción,Biobío,"62,71"
"-36,8178637","-72,9897149",Concepción,Biobío,"65,68"
"-36,8178637","-72,9897149",Concepción,Biobío,"90,81"
"-36,8178637","-72,9897149",Concepción,Biobío,"138,24"
"-38,50843304","-72,45413162",Lautaro,Araucanía,2
"-38,50843304","-72,45413162",Lautaro,Araucanía,25
"-38,50843304","-72,45413162",Lautaro,Araucanía,"86,405"
"-33,55288334","-70,71396806",San Bernardo,Metropolitana de Santiago,"1,387"
"-33,55288334","-70,71396806",San Bernardo,Metropolitana de Santiago,"1,632"
"-25,4102828","-70,4863082",Taltal,Antofagasta,"87,24"
"-25,4102828","-70,4863082",Taltal,Antofagasta,"1502,2"
"-25,4102828","-70,4863082",Taltal,Antofagasta,"5440,74"
"-22,4531675","-68,9337094",Calama,Antofagasta,972
"-22,4531675","-68,9337094",Calama,Antofagasta,"2354,4"
"-22,4531675","-68,9337094",Calama,Antofagasta,"4717,8"
"-33,61665867","-70,85638851",Peñaflor,Metropolitana de Santiago,"62,05"
"-33,61665867","-70,85638851",Peñaflor,Metropolitana de Santiago,"423,477"
"-33,61665867","-70,85638851",Peñaflor,Metropolitana de Santiago,"468,686"
"-33,31131507","-70,71389701",Colina,Metropolitana de Santiago,"1,36"
"-33,31131507","-70,71389701",Colina,Metropolitana de Santiago,"5,82"
"-33,31131507","-70,71389701",Colina,Metropolitana de Santiago,"9,99"
"-33,37825958","-70,76712686",Pudahuel,Metropolitana de Santiago,"42,8"
"-35,8503069","-71,596132",Linares,Maule,"2,88"
"-33,40636117","-70,7279979",Renca,Metropolitana de Santiago,"0,004"
"-33,40636117","-70,7279979",Renca,Metropolitana de Santiago,"0,01"
"-33,40636117","-70,7279979",Renca,Metropolitana de Santiago,"0,2382"
"-33,40636117","-70,7279979",Renca,Metropolitana de Santiago,"0,4361"
"-33,40636117","-70,7279979",Renca,Metropolitana de Santiago,"0,593"
"-33,40636117","-70,7279979",Renca,Metropolitana de Santiago,"2,63"
"-33,40636117","-70,7279979",Renca,Metropolitana de Santiago,"3,243"
"-44,2729042","-73,84325526",Cisnes,Aysén del Gral. Carlos Ibañez del Campo,"21,972"
"-44,24912697","-73,88119717",Cisnes,Aysén del Gral. Carlos Ibañez del Campo,"0,493"
"-44,24912697","-73,88119717",Cisnes,Aysén del Gral. Carlos Ibañez del Campo,"3,876"
"-44,24912697","-73,88119717",Cisnes,Aysén del Gral. Carlos Ibañez del Campo,"3,876"
"-44,24912697","-73,88119717",Cisnes,Aysén del Gral. Carlos Ibañez del Campo,"29,733"
"-44,24912697","-73,88119717",Cisnes,Aysén del Gral. Carlos Ibañez del Campo,"40,704"
"-33,45521974","-70,73457185",Pudahuel,Metropolitana de Santiago,"82,652"
"-33,46890807","-70,76783512",Maipú,Metropolitana de Santiago,"5,66"
"-33,55757749","-70,7181754",San Bernardo,Metropolitana de Santiago,"5,68"
"-33,55757749","-70,7181754",San Bernardo,Metropolitana de Santiago,"27,21"
"-33,52258887","-70,72910046",Cerrillos,Metropolitana de Santiago,"0,2"
"-33,52258887","-70,72910046",Cerrillos,Metropolitana de Santiago,"1,031"
"-33,52258887","-70,72910046",Cerrillos,Metropolitana de Santiago,"3,28"
"-33,52258887","-70,72910046",Cerrillos,Metropolitana de Santiago,"3,34"
"-33,52258887","-70,72910046",Cerrillos,Metropolitana de Santiago,"6,66"
"-33,56214869","-70,71108117",San Bernardo,Metropolitana de Santiago,"0,016"
"-33,56214869","-70,71108117",San Bernardo,Metropolitana de Santiago,"0,195"
"-33,56214869","-70,71108117",San Bernardo,Metropolitana de Santiago,"0,785"
"-33,56214869","-70,71108117",San Bernardo,Metropolitana de Santiago,"4,443"
"-33,56214869","-70,71108117",San Bernardo,Metropolitana de Santiago,"13,016"
"-33,36062895","-70,54400704",Lo Barnechea,Metropolitana de Santiago,"0,0288"
"-33,36062895","-70,54400704",Lo Barnechea,Metropolitana de Santiago,"0,0806"
